Tabla 1
ID;Hora de inicio;Hora de finalización;Correo electrónico;Nombre;Total de puntos;Comentarios del cuestionario;Hora de la última modificación;Edad;Puntos: Edad;Comentarios: Edad;¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?;Puntos: ¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?;Comentarios: ¿Vivís o trabajas en el AMBA (Área Metropolitana de Buenos Aires. “Incluye CABA”)?; ¿Cuál de estos perfiles te representa?;Puntos:  ¿Cuál de estos perfiles te representa?;Comentarios:  ¿Cuál de estos perfiles te representa?;¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Puntos: ¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Comentarios: ¿Usás servicios de logística para el envío y/o recepción de encomiendas?;Puntos: ¿Con qué frecuencia recurris a los servicios de logística? ;Comentarios: ¿Con qué frecuencia recurris a los servicios de logística? ;Frecuencia de uso;Puntos: Frecuencia de uso;Comentarios: Frecuencia de uso; ¿Qué servicio usás habitualmente?;Puntos:  ¿Qué servicio usás habitualmente?;Comentarios:  ¿Qué servicio usás habitualmente?;¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;Puntos: ¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;Comentarios: ¿Qué aspectos tenés en cuenta a la hora de elegir un servicio de logística?;¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;Puntos: ¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;Comentarios: ¿Existe algún otro aspecto fuera de los mencionados que te quieras comentarnos?;¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;Puntos: ¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;Comentarios: ¿Cuánto pagarías por enviar un paquete chico (ej. una caja de zapatos) dentro del AMBA?;¿Qué problemas tuviste al enviar o recibir encomiendas?;Puntos: ¿Qué problemas tuviste al enviar o recibir encomiendas?;Comentarios: ¿Qué problemas tuviste al enviar o recibir encomiendas?;Puntos: ¿Qué tan predispuesto/a estarías a usar una plataforma de viajes compartidos para encomiendas?;Comentarios: ¿Qué tan predispuesto/a estarías a usar una plataforma de viajes compartidos para encomiendas?;Estaría...;Puntos: Estaría...;Comentarios: Estaría...;Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;Puntos: Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;Comentarios: Y si además de la coordinación de la logística la plataforma te ofreciera la opción de clasificar tu paquete utilizando una foto para cotizar el servicio,  ¿utilizarías esta función? ;"Puntos: ¿Qué importancia le darías a saber el ahorro de CO₂ al elegir un envío compartido?
";"Comentarios: ¿Qué importancia le darías a saber el ahorro de CO₂ al elegir un envío compartido?
";Me aportaría...;Puntos: Me aportaría...;Comentarios: Me aportaría...;¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?;Puntos: ¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?;Comentarios: ¿Estarías dispuesto/a a transportar encomiendas en caso de que los puntos de retiro y entrega coincidan con tu ruta habitual a cambio de una compensación económica?; Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Puntos:  Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Comentarios:  Como transportista, ¿cuánto te tendrían que pagar para que valga la pena llevar un paquete chico en un trayecto que YA estás haciendo?;Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;Puntos: Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;Comentarios: Si tuvieras que transportar encomiendas, ¿qué medio/s de transporte elegirías? Podes marcar todas las opciones que prefieras;¿Cuál sería tu principal motivación para participar como transportista?;Puntos: ¿Cuál sería tu principal motivación para participar como transportista?;Comentarios: ¿Cuál sería tu principal motivación para participar como transportista?;¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;Puntos: ¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;Comentarios: ¿Tenes alguna otra motivación que no se encuentre mencionada? Podes contarnos acá;¿Tenés alguna preocupación sobre participar como transportista?;Puntos: ¿Tenés alguna preocupación sobre participar como transportista?;Comentarios: ¿Tenés alguna preocupación sobre participar como transportista?;¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Puntos: ¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Comentarios: ¿Cuál o cuáles son los motivos por los que no utiliza servicios de logística?;Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Puntos: Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Comentarios: Nos interesa saber más sobre tu opinión y porque aspectos optas no utilizar servicios de logística. Dejamos este espacio para que, si queres, nos cuentes.;Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;Comentarios: Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;Puntos: Dejamos este espacio en caso de que quieras comentarnos algo, ya sea una opinión, algo que te haya quedado pendiente después de responder o incluso una recomendación. Tu aporte nos ayuda a lograr ...;
127;5/27/26 10:19:49;5/27/26 11:08:18;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Rappi Favor/Uber Envios/Similiares;Conocidos / familia / lo hago yo;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Precio alto;Demoras;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Ningún valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ; Confianza en el cliente; Pago / comisión ;Interferencia con mi rutina;";;;"Escasez de opciones;Costos elevados;";;;;;;;;;
128;5/27/26 10:28:43;5/27/26 11:47:39;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Otro (Podes contarnos otro/s aspecto/s en el espacio para comentarios a continuación);Zonas de entrega cubiertas;Seguridad y confianza;";;;Considero la recepción, si viste un punto de retiro ya que no siempre estoy disponible para esperarlo ;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;Falta de seguimiento;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Ningún valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Moto;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;No por el momento;;;"Responsabilidad por daños ;Interferencia con mi rutina;";;;"Escasez de opciones;";;;No muchos servicios tiene punto de retiro, que haga que no tenga que estar esperando en mi casa ;;;;;;
129;5/27/26 12:25:18;5/27/26 12:41:56;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;";;;;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;Demoras;Falta de seguimiento;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;";;;"No existe la necesidad;";;;Lo utilizo cuando lo necesito, no habitualmente;;;;;;
130;5/27/26 12:43:10;5/27/26 12:52:39;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;No usé, pero estaría dispuesto/a;;;;;Es la primera vez;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;Mala atención;";;;;;Indiferente;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;;;;"Responsabilidad por daños ;Interferencia con mi rutina;";;;"Costos elevados;";;;;;;;;;
131;5/27/26 15:34:05;5/27/26 15:37:19;anonymous;;;;;Más de 50;;;Sí;;;"Otro;";;;Sí;;;;;Es la primera vez;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;";;;;;;$3.000 - $6.000;;;"Demoras;Daños o pérdidas;";;;;;Poco dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Indiferente;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Moto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
132;5/27/26 15:34:36;5/27/26 15:37:34;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
133;5/27/26 15:37:03;5/27/26 15:47:19;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;Zonas de entrega cubiertas;Costos del servicio;";;;;;;$3.000 - $6.000;;;"Falta de seguimiento;Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;";;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
134;5/27/26 16:48:24;5/27/26 16:52:50;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Una vez por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Facilidad de uso / experiencia digital;";;;No;;;Menos de $3.000;;;"No tuve problemas;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Tal vez, depende de las condiciones;;;Menos de $1.000;;;"A pie;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;No;;;"Responsabilidad por daños ;";;;"Falta de confianza en prestadores/sistemas;";;;;;;;;;
135;5/27/26 17:50:33;5/27/26 17:56:45;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Una vez por semana;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Zonas de entrega cubiertas;Seguridad y confianza;Facilidad de uso / experiencia digital;";;;;;;Menos de $3.000;;;"Precio alto;Dificultad para coordinar horarios;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;;;;"Responsabilidad por daños ; Confianza en el cliente; Pago / comisión ;Interferencia con mi rutina;";;;"Costos elevados;No existe la necesidad;No existe cobertura en la zona donde se precisa el servicio;No hay opciones ecológicas / Genera contaminación innecesaria ;";;;;;;;;;
136;5/27/26 18:08:33;5/27/26 18:08:51;anonymous;;;;;Más de 50;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;5/27/26 20:00:00;5/27/26 20:04:23;anonymous;;;;;Más de 50;;;Sí;;;"Trabajo en una PyME o comercio;";;;Sí;;;;; 1-3 veces por mes;;;"Fletes;";;;"Transporte especializado (necesito que la carga sea transportada en ciertas condiciones);";;;Los camiones que contrato deben tener pluma;;; $6.000 - $10.000;;;"No tuve problemas;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Sí, me interesaría;;;Más de $5.000;;;"Transporte especializado;";;;"Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;;;;;;;"Costos elevados;";;;;;;;;;
138;5/27/26 19:57:34;5/27/26 20:05:39;anonymous;;;;;Más de 50;;;Sí;;;"Particular / consumidor final;";;;No usé, pero estaría dispuesto/a;;;;;Es la primera vez;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;";;;;;;Menos de $3.000;;;"Dificultad para coordinar horarios;";;;;;Algo dispuesto/a;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Bastante valor;;;No, no me interesa ;;;;;;;;;;;;;;;;;;"No existe la necesidad;";;;;;;;;;
139;5/27/26 20:05:52;5/27/26 20:06:24;anonymous;;;;;Más de 50;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;5/27/26 22:14:06;5/27/26 22:37:03;anonymous;;;;;Más de 50;;;Sí;;;"Trabajo en una PyME o comercio;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Seguridad y confianza;";;;;;;$3.000 - $6.000;;;"No tuve problemas;";;;;;Poco dispuesto/a;;;No, me generaría desconfianza sobre la precisión del cobro;;;;;Bastante valor;;;Tal vez, depende de las condiciones;;;Más de $5.000;;;"Auto;";;;"Tengo un comercio y quiero que mis productos lleguen a más clientes;";;;;;;"Interferencia con mi rutina;";;;"No existe la necesidad;";;;;;;;;;
141;5/27/26 23:54:23;5/27/26 23:58:46;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Conocidos / familia / lo hago yo;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;";;;;;;$3.000 - $6.000;;;"Falta de seguimiento;Daños o pérdidas;Dificultad para contratar el servicio online;";;;;;Algo dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Poco valor;;;Tal vez, depende de las condiciones;;;$1.000 - $2.500;;;"Bicicleta;Auto;Vehículos de mayor porte (camioneta, camión, etc.);Transporte especializado;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;";;;;;;"Responsabilidad por daños ; Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
142;5/28/26 12:57:01;5/28/26 13:04:08;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Facilidad de uso / experiencia digital;";;;uso mucho el servicio de punto de entrega, porque a veces no estoy en casa para recibir ;;; $6.000 - $10.000;;;"Dificultad para coordinar horarios;Dificultad para contratar el servicio online;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Bastante valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Vehículos de mayor porte (camioneta, camión, etc.);";;;"Ayudar a reducir la huella de carbono optimizando viajes existentes;Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;";;;"No existe la necesidad;";;;;;;;;;
143;6/1/26 11:06:38;6/1/26 11:08:15;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;";;;;;;Menos de $3.000;;;"Demoras;Precio alto;Falta de seguimiento;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Poco valor;;;Sí, me interesaría;;;$1.000 - $2.500;;;"Moto;Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ; Confianza en el cliente;";;;"Escasez de opciones;";;;;;;;;;
144;6/1/26 19:53:25;6/1/26 19:57:13;anonymous;;;;;18-25;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;Rappi Favor/Uber Envios/Similiares;";;;"Zonas de entrega cubiertas;Costos del servicio;Seguridad y confianza;";;;;;; $6.000 - $10.000;;;"Demoras;Falta de seguimiento;Daños o pérdidas;";;;;;Indiferente;;;Me es indiferente, preferiría cargarlo manualmente;;;;;Poco valor;;;Sí, me interesaría;;;Más de $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;" Pago / comisión ;";;;"No existe la necesidad;";;;;;;;;;
145;6/3/26 19:18:45;6/3/26 19:25:59;anonymous;;;;;26-35;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;; 1-3 veces por mes;;;"Rappi Favor/Uber Envios/Similiares;Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Costos del servicio;Seguridad y confianza;Velocidad de entrega;Facilidad de uso / experiencia digital;";;;;;;$3.000 - $6.000;;;"Demoras;Precio alto;Falta de confianza;Dificultad para contratar el servicio online;";;;;;Indiferente;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Ningún valor;;;Tal vez, depende de las condiciones;;;$2.500 - $5.000;;;"Auto;";;;"Generar un ingreso extra sin desviarme de mi rutina;";;;;;;"Responsabilidad por daños ;Interferencia con mi rutina;";;;"No existe la necesidad;";;;;;;;;;
146;6/4/26 8:53:50;6/4/26 9:07:08;anonymous;;;;;36-50;;;Sí;;;"Particular / consumidor final;";;;Sí;;;;;Menos de una vez por mes;;;"Correo Argentino / OCA / Andreani / Mercado Libre;";;;"Velocidad de entrega;Facilidad de uso / experiencia digital;Otro (Podes contarnos otro/s aspecto/s en el espacio para comentarios a continuación);";;;el horario de entrega. Por ej, correo argentino, oca, y andreani entregan en horario laboral con lo cual siempre complica recibirlos, e incluso pasarlos a buscar por los locales del barrio, porque hasta que llegues a tu barrio ya cerraron. ML usualmente entrega despues de las 18 con lo cual es mas practico. Pero desde mi necesidad es el tema de los horarios de entrega. ;;;$3.000 - $6.000;;;"Dificultad para coordinar horarios;Mala atención;";;;;;Muy dispuesto/a;;;Sí, me parece muy útil y agilizaría el proceso;;;;;Mucho valor;;;Sí, me interesaría;;;$2.500 - $5.000;;;"Auto;Bicicleta;A pie;";;;"Generar un ingreso extra sin desviarme de mi rutina;Aprovechar el espacio libre en mi vehiculo;Ayudar a reducir la huella de carbono optimizando viajes existentes;";;;Explorar otra actividad laboral que te saca de la rutina. ;;;"Responsabilidad por daños ;Interferencia con mi rutina;";;;"Escasez de opciones;";;;;;;Me encanta la idea. Incluso pensarla desde la óptica de trasladar personas. Vas a Ezeiza por tu viaje y de paso llevas a otras personas por ejemplo, te haces unos pesos y llevas gente de paso. ;;;
